baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CLMN	1212.04273983111	1.08710238805208	0.264833360449166	4.10485441187742	4.04569588119285e-05	0.00050859148399693
CLMP	120.628218752879	1.1207573375203	0.447486314553538	2.5045622649678	0.0122603023378403	0.0432750031089703
CLSTN3	179.740111886235	-1.03630926740217	0.29990596737169	-3.45544730731489	0.00054938056280235	0.003978855639363
CLTB	683.032276221821	1.27627654321359	0.200758488619218	6.3572731195159	2.05366666503699e-10	2.10277608528787e-08
CLU	246.236424652428	1.48525780457045	0.438546730348392	3.38677203998425	0.000707201236749721	0.00481810678653499
CMBL	544.611947359113	1.01242250077247	0.358419350383527	2.82468705913652	0.00473268140810237	0.0209764078721727
CMKLR1	116.645707159822	1.29171400197921	0.414696223769447	3.11484389763178	0.00184042280189135	0.0101901152784972
CNIH3	11.6067204285587	-2.51949327683199	0.749672001953398	-3.36079414766327	0.0007771872589107	0.00518736701389145
CNN1	190.811306639691	1.7093772121053	0.552634405421667	3.09314294465801	0.00198048714985331	0.0108130925144618
CNNM2	147.00052848961	1.12676551610594	0.221696600561474	5.08246636733386	3.7256529404077e-07	1.16210763902783e-05
CNNM4	523.814444146053	1.30962006283839	0.232619422146317	5.62988271037249	1.80332209818682e-08	9.40256134589657e-07
CNRIP1	24.2113475801663	1.47788906673545	0.281761895481925	5.24517009018438	1.56138215401765e-07	5.71562949126151e-06
CNTN1	54.2995328508359	2.48943917478397	0.631154163190629	3.94426484046192	8.00451577975776e-05	0.000868692841535923
CNTN3	76.1630817906575	1.3361439093022	0.516306461009011	2.58788919025145	0.0096566039405319	0.0360686792703452
CNTN4	85.8952628467648	2.05206106877809	0.323257141807114	6.34807651056493	2.18023652883824e-10	2.20311877281404e-08
COL10A1	24.7541052428839	-4.93193122626043	1.03960724397289	-4.74403314795394	2.09504543514264e-06	4.63996739789429e-05
COL11A1	102.861852345126	-3.62192022498983	0.524530395281382	-6.9050721513419	5.01779179462435e-12	8.44064262595738e-10
COL12A1	2853.23318533739	-2.74389242984903	0.479080125785454	-5.72741861364089	1.01970329852238e-08	5.92938584696347e-07
COL19A1	20.2525295458769	1.36992887556201	0.532924609968233	2.57058662695962	0.0101526431608444	0.0374756655858754
COL1A1	2312.95005237375	-2.99530826446375	0.662362778757625	-4.52215667988162	6.12127211624741e-06	0.000110464335890902
COL1A2	4312.91223523316	-1.78848724617649	0.513495228520015	-3.48296760484267	0.000495888367045887	0.00364942845122833
COL27A1	105.744626569159	-1.60367022248053	0.407417401665849	-3.93618489520438	8.27871987908112e-05	0.000892964212911574
COL4A1	1909.05746280043	-1.11371811106608	0.352078066597002	-3.16327035600566	0.0015600737908181	0.00895727048527421
COL4A6	40.5507812688815	1.57246992351201	0.529060948885353	2.97219049492303	0.00295683163024655	0.0146545180411729
COL5A1	917.927268207649	-1.13366854460758	0.456667305134196	-2.48248239333544	0.0130470515338317	0.0452954871270762
COL5A2	1402.67671445044	-1.11393843702921	0.439485851286679	-2.53464004305926	0.0112562924423797	0.0404299471811959
COL5A3	64.3216501093048	-1.13959271028867	0.455109734794116	-2.50399546123575	0.0122799609495657	0.0432818034347008
COL7A1	174.238985295236	-2.34770764685618	0.491043884786015	-4.78105464622424	1.74377949194479e-06	3.99993575019155e-05
COL8A1	87.8978314727262	-2.20333638752706	0.589548602442336	-3.73732781046253	0.000185986374986932	0.00171316002514039
COL9A2	104.745300691612	-1.65783266856426	0.608898969611329	-2.72267280994494	0.00647561560499268	0.026653203757223
COL9A3	62.8331023289612	-3.22092550687486	0.781329700713022	-4.12236409794165	3.75003853767206e-05	0.00047651119188225
COMP	11.5642028857231	-5.55260925143281	1.17617447628628	-4.72090609291652	2.34796329536229e-06	5.08066177082222e-05
CORIN	9.19184932312724	-2.3162334615982	0.79933622848385	-2.89769608715414	0.00375914664137577	0.0175479244679603
COX6B2	7.54122770425466	1.72585599262072	0.571797180061247	3.01830098643693	0.00254196299447507	0.013065819247702
CP	219.309171333616	2.9104992854225	0.538563779142219	5.40418683569496	6.51030576593359e-08	2.76248109527453e-06
CPA3	159.245024780367	2.12738910743059	0.572368776320368	3.7168154438946	0.000201749705765374	0.00182154846163881
CPED1	273.322721313447	1.11068450761238	0.361025970398853	3.07646706519568	0.00209469442146726	0.0113185591492667
CPM	428.781858502967	2.41544780524865	0.458376216548651	5.26957489949151	1.36740066423037e-07	5.13866260254659e-06
CPNE7	50.3263430090184	-4.94496600471265	0.643803135044849	-7.68086661207104	1.58015947239102e-14	5.44576910850856e-12
CPNE8	184.316468047699	1.76523931809859	0.315779721393263	5.59009714211577	2.26942616098182e-08	1.10575833291976e-06
CPS1	146.487901425913	-3.2052155279462	0.890309505744003	-3.60011378881966	0.000318077953636956	0.00258859017107682
CPT1A	1245.83566457073	1.21923136376228	0.215343640962352	5.66179413663502	1.49798468565181e-08	8.0788258046794e-07
CPT2	352.088376798438	1.36527219469917	0.248858042525797	5.4861485722634	4.10791437191419e-08	1.86639325000474e-06
CPXM1	26.6359711161635	-1.48160170304864	0.503691611161959	-2.94148576274828	0.0032664185766519	0.0158179396500776
CPZ	13.3959765325953	-1.96095283199179	0.565162711480761	-3.46971375173349	0.000521013310456364	0.00379676022524416
CREB3L3	94.3907367934899	4.26499590614746	0.555752361238461	7.67427401773547	1.66358120512984e-14	5.59676248297254e-12
CREB5	98.4624411864394	-1.51093027576156	0.4869992124437	-3.10253125088211	0.00191873288429065	0.0105366282696939
CRIP1	95.8712730112395	1.50111281955559	0.411001076139241	3.65233306359285	0.000259868529495372	0.00223082765599612
CRISPLD2	316.21868655149	1.09210398942031	0.249494088739034	4.37727400653021	1.20172860023762e-05	0.000188970788305768
CRYAB	36.3821492390421	1.73256295878934	0.478638845854135	3.61977088528528	0.000294863984771454	0.00244449403837555
CSF1R	166.886253140343	1.05510690028514	0.423595759222396	2.49083442719546	0.0127443494643721	0.0445516224471988
CSF2RB	109.387110832395	1.06424340684923	0.411870247859742	2.58392882802171	0.00976819494419067	0.0363988909708371
CSGALNACT1	131.327451274626	-1.66936263823776	0.457744834413153	-3.64692840363331	0.000265393833181557	0.00225361470123522
CSMD2	10.2230898819356	-2.22487539592488	0.651528673163774	-3.41485415387945	0.000638161719583475	0.00445364027787346
CSMD3	27.2360897939881	-1.03454653725982	0.419777999538228	-2.46450871269543	0.0137201227839677	0.0470546929459862
CSRNP1	104.354372778654	1.12250750194675	0.358923596376912	3.12742743379842	0.00176343346092086	0.00985263535105252
CST1	76.8918721127468	-5.18201792623869	1.12161936333582	-4.62012167017766	3.83515074010629e-06	7.63249013488759e-05
CTHRC1	59.5886006903123	-2.72706594377139	0.650794314656503	-4.19036534640098	2.78505653511162e-05	0.000371955093016325
CTNND2	11.3632389849683	2.16095865541931	0.667027399235926	3.23968499329213	0.00119661815954158	0.00723191385556992
CTPS1	258.91682473597	-1.11318188635589	0.296020935431553	-3.76048364529704	0.00016958516245259	0.00159430362305728
CTSD	899.20726457245	1.01088911951553	0.259910265624859	3.88937742449385	0.00010050171432191	0.00103959679602385
CTSF	53.2216443189491	1.35156367297076	0.39457915704898	3.42532961720273	0.000614053947561219	0.00433179344934599
CTSG	13.6205907663643	4.01163004203212	0.5607223957645	7.15439595838254	8.40421586566094e-13	1.76483129459842e-10
CTSW	20.041488706551	2.33125073105787	0.397409705715991	5.8661142330628	4.46126496221334e-09	2.96192771959219e-07
CUEDC1	58.4131347998422	-1.00015189617991	0.305356010651812	-3.27536338336681	0.00105526140145855	0.00652935731664127
CUZD1	9.71334605814552	-1.2146611813323	0.46888949499594	-2.59050627982787	0.00958348730228887	0.0358830704574208
CWH43	194.825777117524	3.17462071536215	0.719265670080716	4.41369697931767	1.01620170589459e-05	0.000164760112959567
CXCL1	401.31104517805	-2.34297146935803	0.570532307658877	-4.10664118036047	4.01454126549997e-05	0.000506025585026892
CXCL11	85.7678956097014	-2.45184065304885	0.67600165380489	-3.62697434133276	0.000286761777561868	0.00239335139807985
CXCL12	235.9926713854	2.47963847706261	0.386183330461705	6.42088428337404	1.35484991301126e-10	1.46137628021748e-08
CXCL2	212.586158886634	-2.96240428306893	0.586368500312074	-5.0521204353445	4.36932038903097e-07	1.32486045272548e-05
CXCL3	154.845989126758	-2.92767081259926	0.521401621946885	-5.61500135282951	1.96560707323336e-08	9.91929569456695e-07
CXCL5	27.7732681924387	-1.9473666247459	0.75162182103554	-2.59088622794763	0.00957291339004846	0.0358698664018522
CXCL6	17.2711630863389	-2.53095406701981	0.827189772530414	-3.05970183755718	0.00221557442050186	0.0117515264871213
CXorf21	37.3025822790605	1.65849168947557	0.395382247548426	4.19465390709642	2.73288539320655e-05	0.000365678698920535
CXXC4	116.294400344243	-1.61564682333678	0.513098972105927	-3.14880152011538	0.00163941500764381	0.009325562737104
CYBRD1	533.290498640454	1.33661669700868	0.426017797113238	3.13746680553207	0.0017041456941746	0.00958715250894808
CYCS	4620.34953082193	1.06043053243139	0.262581522195706	4.03848116792099	5.37984115487335e-05	0.000635506548884198
CYP24A1	25.1098081434458	-7.64547653729904	1.54466207064291	-4.94961110433486	7.43619181810685e-07	2.02453546030539e-05
CYP27B1	11.8974145647154	-1.98755525368383	0.494014631692138	-4.02327203725909	5.73951366597016e-05	0.000669689987925861
CYP2B6	119.677309361676	-2.5994929475695	0.580464601938883	-4.47829710698397	7.524083505467e-06	0.000130128886085984
CYP2C19	41.6339574154146	-1.88991402096856	0.580807021901709	-3.25394485552276	0.00113814370726663	0.00696490713888156
CYP2C9	32.9446470830012	-2.22968596526515	0.693395795196186	-3.21560352790183	0.00130170533075408	0.00773144023688742
CYP39A1	84.9760345930974	-1.54989958466863	0.362277634458759	-4.27820940970914	1.88402737419291e-05	0.000269719420439168
CYP3A4	12.3142437519761	1.5114260060842	0.602056885515859	2.51043720692468	0.0120581765434911	0.0426594978867124
CYP4X1	97.7300069748086	-3.50640434004091	0.612198987623589	-5.7275565803399	1.01887460973765e-08	5.92938584696347e-07
CYSLTR1	25.6907561402731	1.42520729030885	0.489299383370791	2.91275104515884	0.00358260097473759	0.0169135154604217
DAAM2	92.4677938369835	1.56906001609672	0.280525122641969	5.59329589207345	2.22799109939085e-08	1.09238115600334e-06
DAB1	6.54857530034836	-2.99219425649632	0.896366892173531	-3.33813562573778	0.000843425703322918	0.00550466752330385
DACH1	519.423188445553	-2.03140836782882	0.351493272246249	-5.77936628728886	7.49825196364483e-09	4.58659308425547e-07
DARC	9.9252025914581	2.46523667105586	0.574661814757708	4.28989121557566	1.78760658668227e-05	0.00025748094872396
DBF4B	34.9645349686413	-1.54287071181461	0.42153711686569	-3.66010642974102	0.000252110511090854	0.00217214726933767
DBNDD1	25.1115479620091	-1.87465680321978	0.428629654701868	-4.37360500528991	1.22211419144622e-05	0.000191534190829075
DCAF4L1	17.6472702276164	-3.59634377941516	0.706775949934913	-5.08837882747192	3.61137414635346e-07	1.13649703091257e-05
DCHS2	32.8083587273926	1.39570755108178	0.526627129770702	2.65027658504696	0.00804259000298264	0.0313927615309792
DCLK1	52.2934935463811	1.52567027984118	0.468663635472071	3.25536304583225	0.00113247500513945	0.00693622532406608
DDX11	359.061721295638	-1.24297455248688	0.310191586380027	-4.00711884868493	6.14639384828817e-05	0.000702090097625804
DDX31	160.757637848076	-1.03751274970681	0.228740905173429	-4.53575519831129	5.73977265693075e-06	0.000105682689503743
DEFA6	20.8562177661356	-2.96889723947479	1.04652586688539	-2.83690765170541	0.00455527855050152	0.0203304124821814
DEFB1	21.5927682560856	1.58152625980366	0.638170969417411	2.47821717939856	0.0132040745887264	0.0457196130409569
DEPDC1B	152.453502159928	-1.05295354513742	0.355274074120341	-2.96377816969767	0.00303887265077858	0.0149718516581246
DFNB31	36.504657264161	-1.52581011627223	0.428072939269889	-3.56436947141441	0.000364731897644304	0.0028791406221866
DGKH	466.111391975071	-1.37239691010282	0.302006883215771	-4.54425705629464	5.51293486764896e-06	0.000102497065368263
DHDDS	438.878625123674	1.15822623467182	0.210173705836486	5.51080464638576	3.57196992466683e-08	1.63869918946566e-06
DHRS11	195.996639008723	2.22907320534434	0.398560525559079	5.59280978018965	2.23424029784122e-08	1.09238115600334e-06
DHRS9	445.907568186115	2.3575902978213	0.673791205303026	3.49899238705708	0.000467019915250774	0.00347780101013536
DHX34	120.619773703287	-1.02168162986857	0.247578076561491	-4.12670477151403	3.67998329807472e-05	0.000468685395395574
DIAPH3	349.631612493676	-1.77807506169839	0.395522447644101	-4.495509856114	6.94034431628464e-06	0.000122124025926677
DIEXF	438.878736154096	-1.10941061624696	0.247353063614613	-4.48512987886607	7.28695342665681e-06	0.000126647788337836
DIRAS1	6.80299310984827	1.46955879947342	0.411313342380688	3.5728449531143	0.00035312385927209	0.0028079010306779
DISP2	13.3998102128844	1.07936262817486	0.402623442835671	2.68082409849989	0.00734411090313424	0.0292893838727877
DKK2	18.1739240226295	-3.84044288624849	0.795567658324926	-4.82729890545648	1.38397321722949e-06	3.36005868719119e-05
DKK4	30.6552030293341	-4.42240194811438	1.40672109564932	-3.14376599724843	0.00166788754298943	0.00944200760514452
DLGAP4	248.096414431651	-1.16575370176607	0.279382793293852	-4.17260378859462	3.01138348649386e-05	0.000396929558434312
DMBT1	1325.92811665559	-2.86804018334827	0.873512775900057	-3.28334085370769	0.00102584548236635	0.00638836344902447
DMD	431.733312838798	1.06471143309261	0.340661474503306	3.12542366184786	0.00177549146189513	0.00990043186921004
DMKN	61.242947761266	-1.47772105254971	0.598540376759865	-2.46887446516006	0.0135538757518898	0.0465756893122656
DMPK	84.248142868592	-1.0605220628069	0.312029621317128	-3.39878649446892	0.000676855318170213	0.00465626370289441
DMRTA1	6.2236282339458	2.45036714007254	0.665091897750195	3.68425348190437	0.000229373893952787	0.00201432760817457
DMRTA2	9.80905884357194	-3.03176489578831	1.00889371124722	-3.0050389471061	0.00265546844303354	0.0135408766149635
DNAH10	21.0423382138354	-3.63510071801975	0.796122332288842	-4.5660077234222	4.97100459205915e-06	9.45463746706787e-05
DNAH12	15.7351595438908	-2.83800379771855	0.762857926102605	-3.72022587773025	0.000199044679294582	0.00180067076455654
DNAH14	326.891013010577	-1.93578922795122	0.368423924533134	-5.25424408961563	1.48633652855196e-07	5.48353398131571e-06
DNAH17	14.0291655904245	-3.21784609882345	0.85311219480115	-3.77189087019614	0.000162015116822805	0.00154576205314398
DNAH2	33.9614700734483	-2.31441647365534	0.443063898982951	-5.2236629501254	1.75417954558022e-07	6.29100430940318e-06
DNAH5	62.406906510989	-3.69238546342629	0.604728032990227	-6.10586125000421	1.02247805730335e-09	8.54888458561915e-08
DNAH6	80.5267647218667	-1.37820322396498	0.443959031686605	-3.10434775643413	0.00190699042390047	0.0104929029165552
DNASE1	64.99478725727	-1.84265948206338	0.504595939731201	-3.65175249536287	0.000260456844895485	0.00223452047260061
DNASE1L3	136.043914464227	2.12861530331211	0.649310687095837	3.27826931793274	0.00104445693399564	0.00647780952014309
DNM1	46.8155043226158	-1.38096118286682	0.486297364616502	-2.83974638430512	0.00451494136140353	0.020169497766877
DNM3	80.0935416530444	-1.77434988513397	0.398316907229239	-4.45461855354485	8.40424796869736e-06	0.000142047875356093
DNMT3B	35.3211582899743	-1.80501436194536	0.5596205384709	-3.22542551221826	0.00125785563060622	0.00751840104080624
DOCK10	414.55818136377	1.005264611837	0.363890798060543	2.7625447447279	0.00573527000759687	0.0242197744194094
DOCK3	9.11214485993218	-1.79504810088607	0.651963443480018	-2.75329563158412	0.00589985930455667	0.0247520819398414
DOCK6	261.687075092455	-1.20013053854264	0.332259367549771	-3.6120292029475	0.000303810342889371	0.00250165509616947
DPEP1	458.556741770426	-6.56590635007548	0.713736809315063	-9.19933827761587	3.60160799406797e-20	5.08907209561804e-17
DPF3	29.3795217309407	1.34168886937285	0.497741182445724	2.69555527388805	0.00702714178435104	0.0282404759422299
DPP10	72.4661374232698	1.88499985187184	0.649198895015297	2.90357834300908	0.00368924655918734	0.0172956383149692
DPT	55.969029737582	2.84266400127276	0.567443547626422	5.00959789421068	5.45438769128206e-07	1.60898743377485e-05
DSC2	3875.35929062867	1.13343027515339	0.247455040977024	4.58034829550564	4.64202227144719e-06	8.89983374430785e-05
DSC3	60.8348517667747	-2.24829272837768	0.642562733018477	-3.49894665975444	0.000467100014430706	0.00347780101013536
DSEL	81.0495383393177	1.17655053243178	0.390384445741325	3.01382533363375	0.00257976281710807	0.0132216353303362
DSG1	9.06623940934739	-3.12758935134304	0.823142529139602	-3.79957205541571	0.000144946165335767	0.00140280090150301
DSG3	190.181135207643	-4.36357402381003	0.776790061341138	-5.61744316897704	1.93803887632839e-08	9.87523087483936e-07
DSG4	14.5562093725785	-2.83576946877122	0.61750904387626	-4.59227196248072	4.3844648143724e-06	8.49828365254896e-05
DTNB	52.5203126078681	-1.23112629160608	0.400597882625535	-3.07322216367503	0.0021176077308116	0.0114031239467866
DTX2	248.23096124867	-1.05228838531279	0.240828365861036	-4.36945366277985	1.24557765657131e-05	0.000194260621273207
DUOX1	24.4348452448473	-2.61920961218483	0.689984355567628	-3.7960420276922	0.000147024584230822	0.00142096947686834
DUOX2	1548.40091105373	-2.64482771604011	0.711991719720322	-3.7146888689647	0.00020345386516236	0.00183459037316155
DUOXA2	134.650437550364	-3.34129353284052	0.675880371470698	-4.94361676101046	7.66863852496748e-07	2.06133908719379e-05
DUSP10	112.487089802514	-1.57596674413534	0.346678918805446	-4.54589725145579	5.47017185763325e-06	0.000101836005729062
DUSP14	27.2924848202715	-1.83808324072855	0.382589283196736	-4.8043249548717	1.55274474679795e-06	3.64456532761711e-05
DUSP18	128.441202311492	-1.08375882475745	0.250098356733008	-4.33333045012535	1.46870401052652e-05	0.000221009453341211
DUSP27	577.375967436111	-4.95863945603295	0.931688336184403	-5.32220836459149	1.02515051874539e-07	4.05752852377375e-06
DUSP4	124.049489078137	-2.54838147314921	0.50524079727299	-5.04389488517943	4.56149950473764e-07	1.37136144684985e-05
DUSP5	185.464797389313	1.63613883399727	0.363992157384106	4.49498375392391	6.9575258932042e-06	0.000122124025926677
DYRK1B	54.8163304414844	-1.06982979550741	0.334848331254098	-3.19496827563872	0.00139846211862199	0.00822659023152737
DYRK3	31.8355800927332	-1.07801876970696	0.340045419237144	-3.17021994333988	0.00152323590010637	0.00880881372959872
DYX1C1	36.5328170351638	-2.0005341263542	0.38640681470495	-5.17727444295142	2.25150895443157e-07	7.81445735748488e-06
E2F2	125.308348006236	1.13141909930481	0.291783412495736	3.87759910553977	0.000105492359686292	0.00108565698642922
E2F7	112.580175532975	-1.49456687889051	0.413892131141411	-3.61100578251842	0.000305011860617286	0.00250862490717244
EAF2	66.3980870243248	1.05820790158384	0.324884329637863	3.25718357288388	0.00112523636496264	0.00690386011155977
ECHDC3	18.6151992092833	2.5374168364878	0.686136960771165	3.69812002786723	0.000217202183859265	0.00193647266389423
ECI2	288.305469827016	1.25945549127879	0.330517659279224	3.81055431054833	0.000138655545887539	0.00135961336807142
ECT2	1595.07120599195	-1.14280649836201	0.240690815550112	-4.74802703106914	2.05410588158115e-06	4.57773074539124e-05
EDAR	83.4054194976896	-1.97269039624042	0.399047839813097	-4.94349348480214	7.67349157723946e-07	2.06133908719379e-05
EDIL3	504.250135254986	2.07924793400244	0.350239563502205	5.93664494442345	2.90913731496338e-09	2.04508011245933e-07
EDN3	178.357988282432	3.08062503509372	0.490495170945272	6.28064294528488	3.37175703026865e-10	3.19751186830175e-08
EDNRA	105.887918558166	-1.26678933917731	0.485493894392728	-2.60927965069851	0.00907330597417361	0.0344566566490102
EDNRB	316.799508345578	1.35504691250256	0.500717345280739	2.70621124926843	0.00680557383420268	0.0275380178342737
EEPD1	148.394334693413	-1.63117025374671	0.252514026493408	-6.45972137230679	1.04895935063428e-10	1.18574364995699e-08
EFCAB3	14.0436138655957	-1.67295150355502	0.437004941165021	-3.82822102444667	0.00012907282238025	0.00127985893349679
EFEMP1	443.818884160277	1.96165239171886	0.387515712454387	5.06212349247583	4.14612306697906e-07	1.2682685941956e-05
EFHD1	10.8428458267075	1.16921455151522	0.392224607660889	2.98098214308394	0.00287325546449581	0.014361195512319
EFNA2	101.729916808946	1.37057049913365	0.408637464106197	3.35400108781377	0.000796520496616651	0.00528395991417525
EFS	14.2284728209794	1.04670597068559	0.378444142748246	2.76581363655005	0.00567809741579849	0.0240407310501848
EGFL6	15.6930095975881	-3.28008110343512	0.722837356355051	-4.53778581668097	5.68479539869205e-06	0.000105147317127114
EIF4E3	249.012492716925	1.03382814198866	0.259359321627933	3.98608438478163	6.71726304711209e-05	0.000755090905773221
ELOVL5	395.464988171551	-1.1868557458183	0.394347317744602	-3.00967115132494	0.00261530682556301	0.0133698572522451
EMCN	63.1573103576921	1.40818769249038	0.396949657843936	3.54752212192111	0.000388873092845729	0.00301811974082886
EMP1	1579.53628697374	2.08656373620074	0.433426458218861	4.81411251351693	1.47855491030226e-06	3.51827835276341e-05
EMP3	49.5681224462841	1.21391821778327	0.33384085777912	3.63621824440206	0.000276669952350319	0.0023242249861534
ENC1	1223.2101903562	-2.13216733699665	0.296630283629858	-7.18796243898421	6.57653469979126e-13	1.4108912022716e-10
ENDOD1	1364.45709374297	1.67554368450633	0.280961690030698	5.96360195699017	2.46737373353768e-09	1.74319954274437e-07
ENGASE	444.010236579281	-1.7790174153074	0.404317694121396	-4.40004838070047	1.0822674603809e-05	0.000173975417692629
ENO2	129.448851677638	-1.25788573526722	0.486569411414199	-2.58521334419937	0.00973187588684457	0.036292268746665
ENPP6	16.4884090513392	2.16895971487314	0.446047079667217	4.86262507646354	1.15839134543018e-06	2.93334582633127e-05
ENTPD2	15.6839052460136	-2.63287962324812	0.531810266974585	-4.95078750214115	7.39137756916045e-07	2.0234535083168e-05
ENTPD5	626.167129466079	1.65527914675098	0.420918292130889	3.9325426756133	8.40520519113292e-05	0.0009024737792607
ENTPD8	51.70836452814	1.4298264432451	0.468748933096322	3.05030335493327	0.00228610331079757	0.0119994947182651
EPB41L3	323.91165181414	2.20944690125045	0.422817977147738	5.22552734430788	1.73659453186432e-07	6.24378644662668e-06
EPB41L4B	1730.41250105465	1.04781143564949	0.235525529654376	4.4488231793263	8.63420586988958e-06	0.000145239677311357
EPHA10	93.0151603914072	1.08016017422618	0.416975751838678	2.59046280140548	0.00958469796553675	0.0358830704574208
EPHA3	96.4522572079896	1.40649412879684	0.391024820157159	3.59694335574798	0.000321978564539015	0.00260956869120784
EPHA7	67.8086388552051	1.47995337551282	0.515698332425281	2.86980446214114	0.00410725704817648	0.0188121692352459
EPHB1	19.2506600901097	-2.71893109191892	0.881615244354446	-3.0840336635851	0.0020421448662461	0.0110727194781494
EPHB2	1462.40383761866	-1.07624719086611	0.249570044216936	-4.31240533792027	1.6148802972264e-05	0.00023843530407324
EPHB3	593.019776537992	-2.33940179059128	0.454051512619593	-5.15228278195659	2.57334605258458e-07	8.61644069265879e-06
EPHX4	41.2357433406641	-3.32785054748118	0.589812355395603	-5.6422191177211	1.67872262830162e-08	8.95107575015167e-07
EPN3	84.5265773575626	1.02559625583661	0.350460779995023	2.92642233990112	0.00342885101385721	0.0163842883394492
EPSTI1	490.097858972326	-1.3329539412884	0.34623950073417	-3.84980320980705	0.000118212763489954	0.00118885861075661
ERC2	17.7542472141043	-2.45400182209906	0.754010165703796	-3.25460044667765	0.00113551996687413	0.00695186184225803
ERCC6L	126.856060574566	-1.43956523807036	0.34739922283771	-4.14383551670427	3.41544760103145e-05	0.000440994370556421
ERP27	31.0660134086146	-1.44648017873749	0.523378285038937	-2.76373747265781	0.00571434943545085	0.0241747777014732
ERVMER34-1	53.4241558504748	-2.81367390356325	0.723081461534751	-3.89122671958867	9.97386818029849e-05	0.00103549417624995
ERVW-1	27.6659471992145	-2.01070670613413	0.530235197031053	-3.79210342390072	0.000149376675778996	0.00144206596515037
ESM1	35.9831099860547	-4.31590475431337	0.643079843355885	-6.71130466753708	1.92891882697695e-11	2.64617699273634e-09
ESPL1	109.187467178929	-1.50399096786162	0.397194492022323	-3.78653530718421	0.000152762398672697	0.00147239610726139
ESPN	45.3160622794543	1.18692366650233	0.383215923458593	3.09727126104294	0.00195311061693663	0.0106970862116364
ETFDH	609.738603731407	1.51417123582667	0.298377606726623	5.07468121498131	3.88146170773039e-07	1.20274241075067e-05
ETHE1	287.372638607353	1.37897515657223	0.409883804624073	3.3643074964549	0.000767359952630241	0.00513853607697675
ETV4	194.709065279301	-4.46797421805425	0.527961754207546	-8.46268537909632	2.61289928571216e-17	2.05112593928405e-14
ETV7	40.7155266532824	-1.17788401406392	0.410805353237112	-2.86725575697174	0.00414048258765508	0.0189275376782809
EVI2A	159.601169652284	1.44774586406402	0.425079889847811	3.40582064369675	0.000659655003295702	0.004564605874911
EVI2B	272.906390602718	1.26623729759469	0.412067366306687	3.07288904953536	0.00211997292114699	0.0114115113812598
EVPL	728.007667105174	-1.92056610702199	0.464456525824127	-4.13508261858126	3.54826958850403e-05	0.000454964149596751
EXOSC5	35.7132693516623	-1.01712125066005	0.328883672493872	-3.09264744870847	0.00198379655204185	0.010822797405541
EYA2	48.0996844718246	2.01869003838474	0.540681908209308	3.7336001218729	0.000188762106346762	0.00173646390799463
EZH2	429.409007460823	-1.09658669170401	0.301254132146262	-3.64007186852995	0.00027256195433426	0.00229791194197082
F12	14.3174745254733	-1.15172296486168	0.403331713796938	-2.85552294913643	0.00429660176035914	0.019423050063197
F13A1	312.733087298426	2.73320993369946	0.500539848940995	5.46052415103848	4.74730901980486e-08	2.11607181229787e-06
F2RL1	994.795692445281	1.39634719603327	0.273557833591001	5.10439484661573	3.31854737325971e-07	1.05848926375078e-05
F2RL2	73.0920664776085	-1.26683486245215	0.457280415910792	-2.7703676308309	0.00559930541200638	0.023787788776804
F5	69.0547209365791	-1.53690752689524	0.604855346915951	-2.54095055079144	0.0110551553742055	0.039900215948282
FABP1	2342.95417749875	2.41763580255374	0.461213123613029	5.24190591892656	1.58926402138594e-07	5.78770634592355e-06
FABP2	422.445688582061	2.09400293642889	0.57941720181408	3.61398130720461	0.000301530810679959	0.00248852015950666
FABP4	13.5025273174072	3.57514238802055	0.625726116036503	5.71358985408239	1.10617422630378e-08	6.34575147107531e-07
FABP5	1347.18143777345	1.20461305675522	0.30845931498195	3.90525751127248	9.41251004984963e-05	0.000987370207901821
FABP6	29.7135387416636	-4.49863543775411	0.899010906278785	-5.00398316231224	5.6157664362083e-07	1.64628173741957e-05
FADS1	181.120549471935	-1.32558288874492	0.420377928907264	-3.15331228780411	0.00161429011612633	0.00921985422023645
FADS2	119.209035853192	-1.58088637198054	0.617533390939522	-2.56000144312093	0.0104671728614968	0.0383760125928776
FAIM2	72.37628910019	-3.07274559183492	0.608377943226129	-5.05071826822099	4.40151846048714e-07	1.328919996724e-05
FAIM3	42.9658432811029	1.12216506164909	0.45286601975642	2.47791844098318	0.0132151349422089	0.045744697876877
FAM107A	47.9372122735466	3.1046424320364	0.453115838275684	6.85176321324588	7.29452289520582e-12	1.1712682785143e-09
FAM107B	586.159051884455	1.46186454352827	0.224099488880857	6.5232837023804	6.87845796912973e-11	8.09938425865026e-09
FAM129A	340.195854840984	1.27285058471834	0.369903106267016	3.44103783708032	0.000579487492490004	0.00414380479194522
FAM134B	886.003423587376	1.18867394260348	0.432996007264249	2.74523072421325	0.00604683686364541	0.0252413012949216
FAM135B	46.1085767379587	2.47622485578598	0.497581280861223	4.97652333604689	6.47364749816095e-07	1.83679998291193e-05
FAM13C	46.6203227360558	1.15731095012395	0.438326486826068	2.64029435798886	0.00828340462438245	0.0321109759513098
FAM150A	7.9826260798081	-3.21239373115662	0.827852409256436	-3.88039425293446	0.000104287279968519	0.00107560530361692
FAM150B	14.845279177102	2.49026554303892	0.465536675440599	5.34923599882233	8.83263021886437e-08	3.58635244231476e-06
